id,date,store_nbr,family,sales,onpromotion
8174,2013-01-05,38,MAGAZINES,0.0,0
8175,2013-01-05,38,MEATS,231.876,0
8176,2013-01-05,38,PERSONAL CARE,428.0,0
8177,2013-01-05,38,PET SUPPLIES,0.0,0
8178,2013-01-05,38,PLAYERS AND ELECTRONICS,0.0,0
8179,2013-01-05,38,POULTRY,151.37401,0
8180,2013-01-05,38,PREPARED FOODS,143.832,0
8181,2013-01-05,38,PRODUCE,0.0,0
8182,2013-01-05,38,SCHOOL AND OFFICE SUPPLIES,0.0,0
8183,2013-01-05,38,SEAFOOD,24.755001,0
8184,2013-01-05,39,AUTOMOTIVE,10.0,0
8185,2013-01-05,39,BABY CARE,0.0,0
8186,2013-01-05,39,BEAUTY,1.0,0
8187,2013-01-05,39,BEVERAGES,982.0,0
8188,2013-01-05,39,BOOKS,0.0,0
8189,2013-01-05,39,BREAD/BAKERY,1037.0,0
8190,2013-01-05,39,CELEBRATION,0.0,0
8191,2013-01-05,39,CLEANING,1729.0,0
8192,2013-01-05,39,DAIRY,299.0,0
8193,2013-01-05,39,DELI,118.041,0
8194,2013-01-05,39,EGGS,116.0,0
8195,2013-01-05,39,FROZEN FOODS,56.0,0
8196,2013-01-05,39,GROCERY I,4032.0,0
8197,2013-01-05,39,GROCERY II,22.0,0
8198,2013-01-05,39,HARDWARE,3.0,0
8199,2013-01-05,39,HOME AND KITCHEN I,0.0,0
8200,2013-01-05,39,HOME AND KITCHEN II,0.0,0
8201,2013-01-05,39,HOME APPLIANCES,0.0,0
8202,2013-01-05,39,HOME CARE,0.0,0
8203,2013-01-05,39,LADIESWEAR,0.0,0
8204,2013-01-05,39,LAWN AND GARDEN,4.0,0
8205,2013-01-05,39,LINGERIE,17.0,0
8206,2013-01-05,39,"LIQUOR,WINE,BEER",81.0,0
8207,2013-01-05,39,MAGAZINES,0.0,0
8208,2013-01-05,39,MEATS,186.265,0
8209,2013-01-05,39,PERSONAL CARE,328.0,0
8210,2013-01-05,39,PET SUPPLIES,0.0,0
8211,2013-01-05,39,PLAYERS AND ELECTRONICS,0.0,0
8212,2013-01-05,39,POULTRY,144.095,0
8213,2013-01-05,39,PREPARED FOODS,81.0,0
8214,2013-01-05,39,PRODUCE,0.0,0
8215,2013-01-05,39,SCHOOL AND OFFICE SUPPLIES,0.0,0
8216,2013-01-05,39,SEAFOOD,10.274,0
8217,2013-01-05,4,AUTOMOTIVE,9.0,0
8218,2013-01-05,4,BABY CARE,0.0,0
8219,2013-01-05,4,BEAUTY,4.0,0
8220,2013-01-05,4,BEVERAGES,1551.0,0
8221,2013-01-05,4,BOOKS,0.0,0
8222,2013-01-05,4,BREAD/BAKERY,371.69,0
8223,2013-01-05,4,CELEBRATION,0.0,0
8224,2013-01-05,4,CLEANING,1442.0,0
8225,2013-01-05,4,DAIRY,660.0,0
8226,2013-01-05,4,DELI,267.841,0
8227,2013-01-05,4,EGGS,231.0,0
8228,2013-01-05,4,FROZEN FOODS,131.384,0
8229,2013-01-05,4,GROCERY I,3731.0,0
8230,2013-01-05,4,GROCERY II,28.0,0
8231,2013-01-05,4,HARDWARE,2.0,0
8232,2013-01-05,4,HOME AND KITCHEN I,0.0,0
8233,2013-01-05,4,HOME AND KITCHEN II,0.0,0
8234,2013-01-05,4,HOME APPLIANCES,0.0,0
8235,2013-01-05,4,HOME CARE,0.0,0
8236,2013-01-05,4,LADIESWEAR,0.0,0
8237,2013-01-05,4,LAWN AND GARDEN,13.0,0
8238,2013-01-05,4,LINGERIE,17.0,0
8239,2013-01-05,4,"LIQUOR,WINE,BEER",171.0,0
8240,2013-01-05,4,MAGAZINES,0.0,0
8241,2013-01-05,4,MEATS,454.877,0
8242,2013-01-05,4,PERSONAL CARE,380.0,0
8243,2013-01-05,4,PET SUPPLIES,0.0,0
8244,2013-01-05,4,PLAYERS AND ELECTRONICS,0.0,0
8245,2013-01-05,4,POULTRY,319.793,0
8246,2013-01-05,4,PREPARED FOODS,131.093,0
8247,2013-01-05,4,PRODUCE,0.0,0
8248,2013-01-05,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
8249,2013-01-05,4,SEAFOOD,32.705,0
8250,2013-01-05,40,AUTOMOTIVE,1.0,0
8251,2013-01-05,40,BABY CARE,0.0,0
8252,2013-01-05,40,BEAUTY,0.0,0
8253,2013-01-05,40,BEVERAGES,743.0,0
8254,2013-01-05,40,BOOKS,0.0,0
8255,2013-01-05,40,BREAD/BAKERY,295.0,0
8256,2013-01-05,40,CELEBRATION,0.0,0
8257,2013-01-05,40,CLEANING,1060.0,0
8258,2013-01-05,40,DAIRY,126.0,0
8259,2013-01-05,40,DELI,105.0,0
8260,2013-01-05,40,EGGS,76.0,0
8261,2013-01-05,40,FROZEN FOODS,20.844,0
8262,2013-01-05,40,GROCERY I,2407.0,0
8263,2013-01-05,40,GROCERY II,14.0,0
8264,2013-01-05,40,HARDWARE,0.0,0
8265,2013-01-05,40,HOME AND KITCHEN I,0.0,0
8266,2013-01-05,40,HOME AND KITCHEN II,0.0,0
8267,2013-01-05,40,HOME APPLIANCES,0.0,0
8268,2013-01-05,40,HOME CARE,0.0,0
8269,2013-01-05,40,LADIESWEAR,0.0,0
8270,2013-01-05,40,LAWN AND GARDEN,0.0,0
8271,2013-01-05,40,LINGERIE,0.0,0
8272,2013-01-05,40,"LIQUOR,WINE,BEER",42.0,0
8273,2013-01-05,40,MAGAZINES,0.0,0
8274,2013-01-05,40,MEATS,64.383,0
8275,2013-01-05,40,PERSONAL CARE,241.0,0
8276,2013-01-05,40,PET SUPPLIES,0.0,0
8277,2013-01-05,40,PLAYERS AND ELECTRONICS,0.0,0
8278,2013-01-05,40,POULTRY,74.5,0
8279,2013-01-05,40,PREPARED FOODS,45.0,0
8280,2013-01-05,40,PRODUCE,0.0,0
8281,2013-01-05,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
8282,2013-01-05,40,SEAFOOD,0.0,0
8283,2013-01-05,41,AUTOMOTIVE,4.0,0
8284,2013-01-05,41,BABY CARE,0.0,0
8285,2013-01-05,41,BEAUTY,1.0,0
8286,2013-01-05,41,BEVERAGES,574.0,0
8287,2013-01-05,41,BOOKS,0.0,0
8288,2013-01-05,41,BREAD/BAKERY,275.678,0
8289,2013-01-05,41,CELEBRATION,0.0,0
8290,2013-01-05,41,CLEANING,743.0,0
8291,2013-01-05,41,DAIRY,304.0,0
8292,2013-01-05,41,DELI,161.583,0
8293,2013-01-05,41,EGGS,90.0,0
8294,2013-01-05,41,FROZEN FOODS,58.806,0
8295,2013-01-05,41,GROCERY I,1911.0,0
8296,2013-01-05,41,GROCERY II,20.0,0
8297,2013-01-05,41,HARDWARE,0.0,0
8298,2013-01-05,41,HOME AND KITCHEN I,0.0,0
8299,2013-01-05,41,HOME AND KITCHEN II,0.0,0
8300,2013-01-05,41,HOME APPLIANCES,0.0,0
8301,2013-01-05,41,HOME CARE,0.0,0
8302,2013-01-05,41,LADIESWEAR,0.0,0
8303,2013-01-05,41,LAWN AND GARDEN,2.0,0
8304,2013-01-05,41,LINGERIE,3.0,0
8305,2013-01-05,41,"LIQUOR,WINE,BEER",83.0,0
8306,2013-01-05,41,MAGAZINES,0.0,0
8307,2013-01-05,41,MEATS,144.726,0
8308,2013-01-05,41,PERSONAL CARE,178.0,0
8309,2013-01-05,41,PET SUPPLIES,0.0,0
8310,2013-01-05,41,PLAYERS AND ELECTRONICS,0.0,0
8311,2013-01-05,41,POULTRY,70.251,0
8312,2013-01-05,41,PREPARED FOODS,66.516,0
8313,2013-01-05,41,PRODUCE,0.0,0
8314,2013-01-05,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
8315,2013-01-05,41,SEAFOOD,4.0,0
8316,2013-01-05,42,AUTOMOTIVE,0.0,0
8317,2013-01-05,42,BABY CARE,0.0,0
8318,2013-01-05,42,BEAUTY,0.0,0
8319,2013-01-05,42,BEVERAGES,0.0,0
8320,2013-01-05,42,BOOKS,0.0,0
8321,2013-01-05,42,BREAD/BAKERY,0.0,0
8322,2013-01-05,42,CELEBRATION,0.0,0
8323,2013-01-05,42,CLEANING,0.0,0
8324,2013-01-05,42,DAIRY,0.0,0
8325,2013-01-05,42,DELI,0.0,0
8326,2013-01-05,42,EGGS,0.0,0
8327,2013-01-05,42,FROZEN FOODS,0.0,0
8328,2013-01-05,42,GROCERY I,0.0,0
8329,2013-01-05,42,GROCERY II,0.0,0
8330,2013-01-05,42,HARDWARE,0.0,0
8331,2013-01-05,42,HOME AND KITCHEN I,0.0,0
8332,2013-01-05,42,HOME AND KITCHEN II,0.0,0
8333,2013-01-05,42,HOME APPLIANCES,0.0,0
8334,2013-01-05,42,HOME CARE,0.0,0
8335,2013-01-05,42,LADIESWEAR,0.0,0
8336,2013-01-05,42,LAWN AND GARDEN,0.0,0
8337,2013-01-05,42,LINGERIE,0.0,0
8338,2013-01-05,42,"LIQUOR,WINE,BEER",0.0,0
8339,2013-01-05,42,MAGAZINES,0.0,0
8340,2013-01-05,42,MEATS,0.0,0
8341,2013-01-05,42,PERSONAL CARE,0.0,0
8342,2013-01-05,42,PET SUPPLIES,0.0,0
8343,2013-01-05,42,PLAYERS AND ELECTRONICS,0.0,0
8344,2013-01-05,42,POULTRY,0.0,0
8345,2013-01-05,42,PREPARED FOODS,0.0,0
8346,2013-01-05,42,PRODUCE,0.0,0
8347,2013-01-05,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
8348,2013-01-05,42,SEAFOOD,0.0,0
8349,2013-01-05,43,AUTOMOTIVE,0.0,0
8350,2013-01-05,43,BABY CARE,0.0,0
8351,2013-01-05,43,BEAUTY,0.0,0
8352,2013-01-05,43,BEVERAGES,891.0,0
8353,2013-01-05,43,BOOKS,0.0,0
8354,2013-01-05,43,BREAD/BAKERY,162.0,0
8355,2013-01-05,43,CELEBRATION,0.0,0
8356,2013-01-05,43,CLEANING,618.0,0
8357,2013-01-05,43,DAIRY,239.0,0
8358,2013-01-05,43,DELI,115.0,0
8359,2013-01-05,43,EGGS,57.0,0
8360,2013-01-05,43,FROZEN FOODS,23.485,0
8361,2013-01-05,43,GROCERY I,1787.0,0
8362,2013-01-05,43,GROCERY II,0.0,0
8363,2013-01-05,43,HARDWARE,1.0,0
8364,2013-01-05,43,HOME AND KITCHEN I,0.0,0
8365,2013-01-05,43,HOME AND KITCHEN II,0.0,0
8366,2013-01-05,43,HOME APPLIANCES,0.0,0
8367,2013-01-05,43,HOME CARE,0.0,0
8368,2013-01-05,43,LADIESWEAR,0.0,0
8369,2013-01-05,43,LAWN AND GARDEN,0.0,0
8370,2013-01-05,43,LINGERIE,8.0,0
8371,2013-01-05,43,"LIQUOR,WINE,BEER",144.0,0
8372,2013-01-05,43,MAGAZINES,0.0,0
8373,2013-01-05,43,MEATS,43.759,0
8374,2013-01-05,43,PERSONAL CARE,141.0,0
8375,2013-01-05,43,PET SUPPLIES,0.0,0
8376,2013-01-05,43,PLAYERS AND ELECTRONICS,0.0,0
8377,2013-01-05,43,POULTRY,78.641,0
8378,2013-01-05,43,PREPARED FOODS,20.0,0
8379,2013-01-05,43,PRODUCE,0.0,0
8380,2013-01-05,43,SCHOOL AND OFFICE SUPPLIES,0.0,0
8381,2013-01-05,43,SEAFOOD,0.0,0
8382,2013-01-05,44,AUTOMOTIVE,26.0,0
8383,2013-01-05,44,BABY CARE,0.0,0
8384,2013-01-05,44,BEAUTY,13.0,0
8385,2013-01-05,44,BEVERAGES,6458.0,0
8386,2013-01-05,44,BOOKS,0.0,0
8387,2013-01-05,44,BREAD/BAKERY,1496.56,0
8388,2013-01-05,44,CELEBRATION,0.0,0
8389,2013-01-05,44,CLEANING,3854.0,0
8390,2013-01-05,44,DAIRY,2131.0,0
8391,2013-01-05,44,DELI,826.678,0
8392,2013-01-05,44,EGGS,937.0,0
8393,2013-01-05,44,FROZEN FOODS,564.298,0
8394,2013-01-05,44,GROCERY I,10699.0,0
8395,2013-01-05,44,GROCERY II,99.0,0
8396,2013-01-05,44,HARDWARE,9.0,0
8397,2013-01-05,44,HOME AND KITCHEN I,0.0,0
8398,2013-01-05,44,HOME AND KITCHEN II,0.0,0
8399,2013-01-05,44,HOME APPLIANCES,0.0,0
8400,2013-01-05,44,HOME CARE,0.0,0
8401,2013-01-05,44,LADIESWEAR,0.0,0
8402,2013-01-05,44,LAWN AND GARDEN,17.0,0
8403,2013-01-05,44,LINGERIE,6.0,0
8404,2013-01-05,44,"LIQUOR,WINE,BEER",478.0,0
8405,2013-01-05,44,MAGAZINES,0.0,0
8406,2013-01-05,44,MEATS,1305.866,0
8407,2013-01-05,44,PERSONAL CARE,797.0,0
8408,2013-01-05,44,PET SUPPLIES,0.0,0
8409,2013-01-05,44,PLAYERS AND ELECTRONICS,0.0,0
8410,2013-01-05,44,POULTRY,805.392,0
8411,2013-01-05,44,PREPARED FOODS,736.026,0
8412,2013-01-05,44,PRODUCE,0.0,0
8413,2013-01-05,44,SCHOOL AND OFFICE SUPPLIES,0.0,0
8414,2013-01-05,44,SEAFOOD,123.688,0
8415,2013-01-05,45,AUTOMOTIVE,37.0,0
8416,2013-01-05,45,BABY CARE,0.0,0
8417,2013-01-05,45,BEAUTY,6.0,0
8418,2013-01-05,45,BEVERAGES,4852.0,0
8419,2013-01-05,45,BOOKS,0.0,0
8420,2013-01-05,45,BREAD/BAKERY,997.66003,0
8421,2013-01-05,45,CELEBRATION,0.0,0
8422,2013-01-05,45,CLEANING,3445.0,0
8423,2013-01-05,45,DAIRY,1425.0,0
8424,2013-01-05,45,DELI,845.02,0
8425,2013-01-05,45,EGGS,599.0,0
8426,2013-01-05,45,FROZEN FOODS,480.81,0
8427,2013-01-05,45,GROCERY I,10550.0,0
8428,2013-01-05,45,GROCERY II,77.0,0
8429,2013-01-05,45,HARDWARE,0.0,0
8430,2013-01-05,45,HOME AND KITCHEN I,0.0,0
8431,2013-01-05,45,HOME AND KITCHEN II,0.0,0
8432,2013-01-05,45,HOME APPLIANCES,4.0,0
8433,2013-01-05,45,HOME CARE,0.0,0
8434,2013-01-05,45,LADIESWEAR,0.0,0
8435,2013-01-05,45,LAWN AND GARDEN,13.0,0
8436,2013-01-05,45,LINGERIE,10.0,0
8437,2013-01-05,45,"LIQUOR,WINE,BEER",270.0,0
8438,2013-01-05,45,MAGAZINES,0.0,0
8439,2013-01-05,45,MEATS,1414.935,0
8440,2013-01-05,45,PERSONAL CARE,897.0,0
8441,2013-01-05,45,PET SUPPLIES,0.0,0
8442,2013-01-05,45,PLAYERS AND ELECTRONICS,0.0,0
8443,2013-01-05,45,POULTRY,712.476,0
8444,2013-01-05,45,PREPARED FOODS,341.774,0
8445,2013-01-05,45,PRODUCE,0.0,0
8446,2013-01-05,45,SCHOOL AND OFFICE SUPPLIES,0.0,0
8447,2013-01-05,45,SEAFOOD,126.548004,0
8448,2013-01-05,46,AUTOMOTIVE,12.0,0
8449,2013-01-05,46,BABY CARE,0.0,0
8450,2013-01-05,46,BEAUTY,13.0,0
8451,2013-01-05,46,BEVERAGES,3703.0,0
8452,2013-01-05,46,BOOKS,0.0,0
8453,2013-01-05,46,BREAD/BAKERY,918.70703,0
8454,2013-01-05,46,CELEBRATION,0.0,0
8455,2013-01-05,46,CLEANING,3864.0,0
8456,2013-01-05,46,DAIRY,1209.0,0
8457,2013-01-05,46,DELI,1253.547,0
8458,2013-01-05,46,EGGS,318.0,0
8459,2013-01-05,46,FROZEN FOODS,402.424,0
8460,2013-01-05,46,GROCERY I,10827.0,0
8461,2013-01-05,46,GROCERY II,155.0,0
8462,2013-01-05,46,HARDWARE,1.0,0
8463,2013-01-05,46,HOME AND KITCHEN I,0.0,0
8464,2013-01-05,46,HOME AND KITCHEN II,0.0,0
8465,2013-01-05,46,HOME APPLIANCES,2.0,0
8466,2013-01-05,46,HOME CARE,0.0,0
8467,2013-01-05,46,LADIESWEAR,0.0,0
8468,2013-01-05,46,LAWN AND GARDEN,6.0,0
8469,2013-01-05,46,LINGERIE,8.0,0
8470,2013-01-05,46,"LIQUOR,WINE,BEER",150.0,0
8471,2013-01-05,46,MAGAZINES,0.0,0
8472,2013-01-05,46,MEATS,1551.111,0
8473,2013-01-05,46,PERSONAL CARE,1166.0,0
8474,2013-01-05,46,PET SUPPLIES,0.0,0
8475,2013-01-05,46,PLAYERS AND ELECTRONICS,0.0,0
8476,2013-01-05,46,POULTRY,1306.05,0
8477,2013-01-05,46,PREPARED FOODS,297.099,0
8478,2013-01-05,46,PRODUCE,0.0,0
8479,2013-01-05,46,SCHOOL AND OFFICE SUPPLIES,0.0,0
8480,2013-01-05,46,SEAFOOD,68.26,0
8481,2013-01-05,47,AUTOMOTIVE,17.0,0
8482,2013-01-05,47,BABY CARE,0.0,0
8483,2013-01-05,47,BEAUTY,12.0,0
8484,2013-01-05,47,BEVERAGES,4402.0,0
8485,2013-01-05,47,BOOKS,0.0,0
8486,2013-01-05,47,BREAD/BAKERY,1199.931,0
8487,2013-01-05,47,CELEBRATION,0.0,0
8488,2013-01-05,47,CLEANING,3634.0,0
8489,2013-01-05,47,DAIRY,1505.0,0
8490,2013-01-05,47,DELI,845.626,0
8491,2013-01-05,47,EGGS,501.0,0
8492,2013-01-05,47,FROZEN FOODS,437.174,0
8493,2013-01-05,47,GROCERY I,10567.0,0
8494,2013-01-05,47,GROCERY II,47.0,0
8495,2013-01-05,47,HARDWARE,5.0,0
8496,2013-01-05,47,HOME AND KITCHEN I,0.0,0
8497,2013-01-05,47,HOME AND KITCHEN II,0.0,0
8498,2013-01-05,47,HOME APPLIANCES,0.0,0
8499,2013-01-05,47,HOME CARE,0.0,0
8500,2013-01-05,47,LADIESWEAR,0.0,0
8501,2013-01-05,47,LAWN AND GARDEN,4.0,0
8502,2013-01-05,47,LINGERIE,0.0,0
8503,2013-01-05,47,"LIQUOR,WINE,BEER",241.0,0
8504,2013-01-05,47,MAGAZINES,0.0,0
8505,2013-01-05,47,MEATS,1163.769,0
8506,2013-01-05,47,PERSONAL CARE,954.0,0
8507,2013-01-05,47,PET SUPPLIES,0.0,0
8508,2013-01-05,47,PLAYERS AND ELECTRONICS,0.0,0
8509,2013-01-05,47,POULTRY,1025.607,0
8510,2013-01-05,47,PREPARED FOODS,330.996,0
8511,2013-01-05,47,PRODUCE,0.0,0
8512,2013-01-05,47,SCHOOL AND OFFICE SUPPLIES,0.0,0
8513,2013-01-05,47,SEAFOOD,104.160995,0
8514,2013-01-05,48,AUTOMOTIVE,6.0,0
8515,2013-01-05,48,BABY CARE,0.0,0
8516,2013-01-05,48,BEAUTY,10.0,0
8517,2013-01-05,48,BEVERAGES,2686.0,0
8518,2013-01-05,48,BOOKS,0.0,0
8519,2013-01-05,48,BREAD/BAKERY,821.655,0
8520,2013-01-05,48,CELEBRATION,0.0,0
8521,2013-01-05,48,CLEANING,3412.0,0
8522,2013-01-05,48,DAIRY,952.0,0
8523,2013-01-05,48,DELI,843.793,0
8524,2013-01-05,48,EGGS,227.0,0
8525,2013-01-05,48,FROZEN FOODS,326.172,0
8526,2013-01-05,48,GROCERY I,9508.0,0
8527,2013-01-05,48,GROCERY II,32.0,0
8528,2013-01-05,48,HARDWARE,0.0,0
8529,2013-01-05,48,HOME AND KITCHEN I,0.0,0
8530,2013-01-05,48,HOME AND KITCHEN II,0.0,0
8531,2013-01-05,48,HOME APPLIANCES,0.0,0
8532,2013-01-05,48,HOME CARE,0.0,0
8533,2013-01-05,48,LADIESWEAR,0.0,0
8534,2013-01-05,48,LAWN AND GARDEN,5.0,0
8535,2013-01-05,48,LINGERIE,2.0,0
8536,2013-01-05,48,"LIQUOR,WINE,BEER",179.0,0
8537,2013-01-05,48,MAGAZINES,0.0,0
8538,2013-01-05,48,MEATS,1383.687,0
8539,2013-01-05,48,PERSONAL CARE,1049.0,0
8540,2013-01-05,48,PET SUPPLIES,0.0,0
8541,2013-01-05,48,PLAYERS AND ELECTRONICS,0.0,0
8542,2013-01-05,48,POULTRY,1178.729,0
8543,2013-01-05,48,PREPARED FOODS,218.101,0
8544,2013-01-05,48,PRODUCE,0.0,0
8545,2013-01-05,48,SCHOOL AND OFFICE SUPPLIES,0.0,0
8546,2013-01-05,48,SEAFOOD,36.337,0
8547,2013-01-05,49,AUTOMOTIVE,6.0,0
8548,2013-01-05,49,BABY CARE,0.0,0
8549,2013-01-05,49,BEAUTY,9.0,0
8550,2013-01-05,49,BEVERAGES,3035.0,0
8551,2013-01-05,49,BOOKS,0.0,0
8552,2013-01-05,49,BREAD/BAKERY,631.121,0
8553,2013-01-05,49,CELEBRATION,0.0,0
8554,2013-01-05,49,CLEANING,1489.0,0
8555,2013-01-05,49,DAIRY,798.0,0
8556,2013-01-05,49,DELI,272.764,0
8557,2013-01-05,49,EGGS,358.0,0
8558,2013-01-05,49,FROZEN FOODS,237.607,0
8559,2013-01-05,49,GROCERY I,4712.0,0
8560,2013-01-05,49,GROCERY II,45.0,0
8561,2013-01-05,49,HARDWARE,2.0,0
8562,2013-01-05,49,HOME AND KITCHEN I,0.0,0
8563,2013-01-05,49,HOME AND KITCHEN II,0.0,0
8564,2013-01-05,49,HOME APPLIANCES,0.0,0
8565,2013-01-05,49,HOME CARE,0.0,0
8566,2013-01-05,49,LADIESWEAR,0.0,0
8567,2013-01-05,49,LAWN AND GARDEN,12.0,0
8568,2013-01-05,49,LINGERIE,15.0,0
8569,2013-01-05,49,"LIQUOR,WINE,BEER",196.0,0
8570,2013-01-05,49,MAGAZINES,0.0,0
8571,2013-01-05,49,MEATS,644.987,0
8572,2013-01-05,49,PERSONAL CARE,368.0,0
8573,2013-01-05,49,PET SUPPLIES,0.0,0
8574,2013-01-05,49,PLAYERS AND ELECTRONICS,0.0,0
8575,2013-01-05,49,POULTRY,352.806,0
8576,2013-01-05,49,PREPARED FOODS,278.363,0
8577,2013-01-05,49,PRODUCE,0.0,0
8578,2013-01-05,49,SCHOOL AND OFFICE SUPPLIES,0.0,0
8579,2013-01-05,49,SEAFOOD,43.377,0
8580,2013-01-05,5,AUTOMOTIVE,4.0,0
8581,2013-01-05,5,BABY CARE,0.0,0
8582,2013-01-05,5,BEAUTY,5.0,0
8583,2013-01-05,5,BEVERAGES,912.0,0
8584,2013-01-05,5,BOOKS,0.0,0
8585,2013-01-05,5,BREAD/BAKERY,402.286,0
8586,2013-01-05,5,CELEBRATION,0.0,0
8587,2013-01-05,5,CLEANING,1257.0,0
8588,2013-01-05,5,DAIRY,356.0,0
8589,2013-01-05,5,DELI,288.754,0
8590,2013-01-05,5,EGGS,143.0,0
8591,2013-01-05,5,FROZEN FOODS,162.91,0
8592,2013-01-05,5,GROCERY I,3398.0,0
8593,2013-01-05,5,GROCERY II,18.0,0
8594,2013-01-05,5,HARDWARE,1.0,0
8595,2013-01-05,5,HOME AND KITCHEN I,0.0,0
8596,2013-01-05,5,HOME AND KITCHEN II,0.0,0
8597,2013-01-05,5,HOME APPLIANCES,0.0,0
8598,2013-01-05,5,HOME CARE,0.0,0
8599,2013-01-05,5,LADIESWEAR,0.0,0
8600,2013-01-05,5,LAWN AND GARDEN,1.0,0
8601,2013-01-05,5,LINGERIE,43.0,0
8602,2013-01-05,5,"LIQUOR,WINE,BEER",79.0,0
8603,2013-01-05,5,MAGAZINES,0.0,0
8604,2013-01-05,5,MEATS,466.825,0
8605,2013-01-05,5,PERSONAL CARE,330.0,0
8606,2013-01-05,5,PET SUPPLIES,0.0,0
8607,2013-01-05,5,PLAYERS AND ELECTRONICS,0.0,0
8608,2013-01-05,5,POULTRY,226.044,0
8609,2013-01-05,5,PREPARED FOODS,80.0,0
8610,2013-01-05,5,PRODUCE,0.0,0
8611,2013-01-05,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
8612,2013-01-05,5,SEAFOOD,18.779,0
8613,2013-01-05,50,AUTOMOTIVE,23.0,0
8614,2013-01-05,50,BABY CARE,0.0,0
8615,2013-01-05,50,BEAUTY,8.0,0
8616,2013-01-05,50,BEVERAGES,2105.0,0
8617,2013-01-05,50,BOOKS,0.0,0
8618,2013-01-05,50,BREAD/BAKERY,624.716,0
8619,2013-01-05,50,CELEBRATION,0.0,0
8620,2013-01-05,50,CLEANING,2674.0,0
8621,2013-01-05,50,DAIRY,716.0,0
8622,2013-01-05,50,DELI,624.632,0
8623,2013-01-05,50,EGGS,169.0,0
8624,2013-01-05,50,FROZEN FOODS,150.0,0
8625,2013-01-05,50,GROCERY I,7889.0,0
8626,2013-01-05,50,GROCERY II,43.0,0
8627,2013-01-05,50,HARDWARE,2.0,0
8628,2013-01-05,50,HOME AND KITCHEN I,0.0,0
8629,2013-01-05,50,HOME AND KITCHEN II,0.0,0
8630,2013-01-05,50,HOME APPLIANCES,0.0,0
8631,2013-01-05,50,HOME CARE,0.0,0
8632,2013-01-05,50,LADIESWEAR,0.0,0
8633,2013-01-05,50,LAWN AND GARDEN,4.0,0
8634,2013-01-05,50,LINGERIE,6.0,0
8635,2013-01-05,50,"LIQUOR,WINE,BEER",182.0,0
8636,2013-01-05,50,MAGAZINES,0.0,0
8637,2013-01-05,50,MEATS,1271.948,0
8638,2013-01-05,50,PERSONAL CARE,776.0,0
8639,2013-01-05,50,PET SUPPLIES,0.0,0
8640,2013-01-05,50,PLAYERS AND ELECTRONICS,0.0,0
8641,2013-01-05,50,POULTRY,349.517,0
8642,2013-01-05,50,PREPARED FOODS,280.224,0
8643,2013-01-05,50,PRODUCE,0.0,0
8644,2013-01-05,50,SCHOOL AND OFFICE SUPPLIES,0.0,0
8645,2013-01-05,50,SEAFOOD,32.327,0
8646,2013-01-05,51,AUTOMOTIVE,9.0,0
8647,2013-01-05,51,BABY CARE,0.0,0
8648,2013-01-05,51,BEAUTY,7.0,0
8649,2013-01-05,51,BEVERAGES,3361.0,0
8650,2013-01-05,51,BOOKS,0.0,0
8651,2013-01-05,51,BREAD/BAKERY,811.414,0
8652,2013-01-05,51,CELEBRATION,0.0,0
8653,2013-01-05,51,CLEANING,1809.0,0
8654,2013-01-05,51,DAIRY,965.0,0
8655,2013-01-05,51,DELI,332.041,0
8656,2013-01-05,51,EGGS,374.0,0
8657,2013-01-05,51,FROZEN FOODS,250.791,0
8658,2013-01-05,51,GROCERY I,5026.0,0
8659,2013-01-05,51,GROCERY II,21.0,0
8660,2013-01-05,51,HARDWARE,3.0,0
8661,2013-01-05,51,HOME AND KITCHEN I,0.0,0
8662,2013-01-05,51,HOME AND KITCHEN II,0.0,0
8663,2013-01-05,51,HOME APPLIANCES,0.0,0
8664,2013-01-05,51,HOME CARE,0.0,0
8665,2013-01-05,51,LADIESWEAR,0.0,0
8666,2013-01-05,51,LAWN AND GARDEN,3.0,0
8667,2013-01-05,51,LINGERIE,1.0,0
8668,2013-01-05,51,"LIQUOR,WINE,BEER",329.0,0
8669,2013-01-05,51,MAGAZINES,0.0,0
8670,2013-01-05,51,MEATS,668.185,0
8671,2013-01-05,51,PERSONAL CARE,333.0,0
8672,2013-01-05,51,PET SUPPLIES,0.0,0
8673,2013-01-05,51,PLAYERS AND ELECTRONICS,0.0,0
8674,2013-01-05,51,POULTRY,447.893,0
8675,2013-01-05,51,PREPARED FOODS,219.774,0
8676,2013-01-05,51,PRODUCE,0.0,0
8677,2013-01-05,51,SCHOOL AND OFFICE SUPPLIES,0.0,0
8678,2013-01-05,51,SEAFOOD,75.149,0
8679,2013-01-05,52,AUTOMOTIVE,0.0,0
8680,2013-01-05,52,BABY CARE,0.0,0
8681,2013-01-05,52,BEAUTY,0.0,0
8682,2013-01-05,52,BEVERAGES,0.0,0
8683,2013-01-05,52,BOOKS,0.0,0
8684,2013-01-05,52,BREAD/BAKERY,0.0,0
8685,2013-01-05,52,CELEBRATION,0.0,0
8686,2013-01-05,52,CLEANING,0.0,0
